,ITEM_NAME,ID,SCORE
41104,item8,145002770895,2
41105,,145015667354,6
41106,item26,300000329322,3
41107,item27,144000208558,2
41108,item3,144000391596,5
41109,,144001511959,16
41110,,300000669709,3
41111,,300000357378,3
41112,item39,145015076870,3
41113,item16,300000007264,10
41114,item16,300000009256,6
41115,item33,300000302972,4
41116,,145001565823,1
41117,item43,145003486108,6
41118,item45,300000890114,3
41119,item3,145004299187,4
41120,item34,145014356405,2
41121,item8,145003491423,4
41122,item33,300000307760,1
41123,,145007978102,3
41124,,145014833923,4
41125,,144003392687,2
41126,item16,300000547543,3
41127,,145000441027,31
41128,item16,145014357884,3
41129,item14,145014040610,1
41130,,300001104887,3
41131,item53,300001190565,8
41132,item8,145003543124,3
41133,item43,300001984643,4
41134,item19,300000181195,3
41135,item40,145004260146,4
41136,,144015008540,8
41137,item33,144004233554,6
41138,item16,145015007479,7
41139,,145014911377,3
41140,item19,145015345067,6
41141,item33,144010867878,3
41142,,144013983036,3
41143,,300000547208,5
41144,item6,144006378693,3
41145,item26,145004698938,3
41146,item22,144000072299,6
41147,item26,144000073025,2
41148,item16,145013944959,7
41149,item45,144001723110,3
41150,item27,300000166367,1
41151,item33,144014401131,1
41152,item49,300001737253,2
41153,item33,145003485659,7
41154,,144000023604,12
41155,item53,300000303089,8
41156,item18,300000321503,3
41157,item18,300001997138,2
41158,item6,144000007426,11
41159,item8,144002589593,2
41160,item16,145011426070,13
41161,item54,144000120016,3
41162,item53,145014253264,1
41163,item36,300001059266,1
41164,item45,300002774115,1
41165,item27,300000016009,4
41166,item8,145003167909,2
41167,item53,144000394346,2
41168,,300001715638,4
41169,item48,300000869808,2
41170,,144000006760,6
41171,item16,144015156099,6
41172,item16,145010607192,8
41173,item45,300000836305,8
41174,item52,300002043114,1
41175,item16,300000004238,7
41176,item3,300000023095,3
41177,item19,144000035989,3
41178,item33,145010571082,1
41179,item11,144002342091,3
41180,item37,145015175496,4
41181,,300001069113,6
41182,item33,145003485819,7
41183,item8,145015007740,1
41184,item20,144000035755,1
41185,item33,144005795270,1
41186,item21,144001515696,2
41187,item3,145001670617,4
41188,item45,145010572831,4
41189,item14,145010619434,3
41190,item23,145005019517,2
41191,,300000033000,1
41192,item13,300000015097,4
41193,item7,300002692317,3
41194,item45,300000179567,8
41195,,300000206971,11
41196,item39,144000018880,2
41197,item8,300000964877,2
41198,item33,145000545663,2
41199,,174000018370,7
41200,item45,144000005548,3
41201,,144000070734,2
41202,,144004092142,6
41203,,144002945197,7
41204,,144003168724,4
41205,,144001575415,6
41206,,158000000689,18
41207,item12,145008446402,2
41208,,144008353433,7
41209,item26,300000035089,4
41210,,300000083211,7
41211,item45,300002834835,1
41212,item3,144002473913,3
41213,item13,144002503263,2
41214,item6,144000006533,22
41215,item8,300000036387,2
41216,item37,144000056446,2
41217,item34,144000053339,2
41218,item40,300002425460,1
41219,item28,300002699013,3
41220,item52,145011452104,6
41221,,145015008102,1
41222,item11,144005803150,15
41223,,165003726743,7
41224,,300000097915,12
41225,item3,174000012819,6
41226,item36,145002724625,2
41227,item52,143000060090,6
41228,,300000187384,12
41229,item36,144000008686,3
41230,item33,144003922484,7
41231,item26,300001027280,1
41232,item26,300001193992,3
41233,,174000019295,8
41234,item14,300000148150,4
41235,item37,300001387067,3
41236,,300000032124,2
41237,item8,145011941517,1
41238,,144001987666,4
41239,item50,144004096211,5
41240,item16,145015312861,3
41241,item42,300000020328,3
41242,,145015319340,1
41243,item37,144001730557,2
41244,item27,145014256537,4
41245,,144003724224,3
41246,item45,300001445178,2
41247,item13,145000439600,2
41248,item14,300000034793,3
41249,,300002455516,1
41250,item13,145015155341,2
41251,,144004096466,3
41252,item48,300000947969,1
41253,item14,300000365703,6
41254,,145003109711,43
41255,,300000117031,3
41256,item45,300000359497,3
41257,item39,300001243278,3
41258,item33,300001353222,1
41259,item33,300000339028,3
41260,item11,145003173694,9
41261,,145003619568,2
41262,item17,165005912612,3
41263,item52,300002045796,1
41264,item8,300002405171,1
41265,item45,300002954690,1
41266,item11,142015050728,6
41267,,145013987599,2
41268,item53,144002364185,1
41269,item15,144006319872,3
41270,,144015066619,4
41271,item18,300000106663,1
41272,,300000343399,4
41273,item40,300001273988,4
41274,item45,145002602426,4
41275,item53,300000157611,11
41276,,300001371180,3
41277,item8,300000152540,2
41278,item53,145010386593,3
41279,,300000106180,13
41280,item7,300000507756,4
41281,item20,145003753374,1
41282,,144008377806,5
41283,item41,300000056731,3
41284,item14,300000230020,1
41285,,144008892653,8
41286,item43,144002209928,4
41287,item13,144001725271,2
41288,item34,300002979259,1
41289,item33,300000675004,4
41290,item24,145011402507,6
41291,item39,145004583095,3
41292,item17,144000059905,5
41293,item31,144001695572,4
41294,item10,144000047363,2
41295,item20,300001208252,3
41296,item8,145001581621,6
41297,item40,145001965914,5
41298,item39,145010622802,6
41299,item22,145007758301,2
41300,,144003170724,15
41301,item13,144004266558,2
41302,item16,144000060922,3
41303,item45,144002141407,6
41304,item11,144002347829,13
41305,item41,144002510071,6
41306,,144002570780,10
41307,item13,144015674928,1
41308,item22,144004302546,3
41309,item38,144002148549,1
41310,item29,300000739550,6
41311,item34,300002994697,1
41312,item13,145015109813,1
41313,item18,145015109813,3
41314,,300000097059,3
41315,item33,300000107391,3
41316,,144001740323,17
41317,,144004512478,9
41318,item45,144014228844,9
41319,item24,145013995426,3
41320,item26,145014470699,3
41321,item14,142003458970,3
41322,item14,145002746711,7
41323,item41,145013363100,13
41324,item6,145000196707,2
41325,,300002296224,6
41326,item8,144000044996,2
41327,item11,144000041525,9
41328,item27,300001586948,1
41329,,145004097740,3
41330,item14,174000015802,1
41331,item31,300000687019,5
41332,,300002847477,1
41333,,145015008897,7
41334,item18,145015163702,3
41335,item51,145015846283,10
41336,item14,145000350604,6
41337,item14,300000389831,2
41338,item8,144003573158,2
41339,,300000206889,7
41340,item53,145014940457,4
41341,item7,144006934667,2
41342,,144012548491,16
41343,item3,145009991393,3
41344,item7,145002731874,7
41345,item16,145015693712,6
41346,item16,144014923765,4
41347,item16,300001431442,4
41348,item8,145004144358,11
41349,item7,300002690622,3
41350,item34,145003788331,1
41351,item6,142003628817,1
41352,item17,145006795840,1
41353,item45,145014911740,7
41354,,145015007307,14
41355,item33,145012548344,8
41356,item18,145014346425,5
41357,item16,145014359000,7
41358,item8,145011432920,2
41359,item33,145014356445,3
41360,item45,300001632503,1
41361,item45,145013959025,10
41362,item23,300000152293,2
41363,item3,145002949946,3
41364,,144015152324,4
41365,item19,145003179346,2
41366,item9,144000043591,2
41367,item38,144001722988,2
41368,item7,300000619700,4
41369,item17,300001717147,1
41370,item45,300002046606,1
41371,item45,145003191092,3
41372,,145015608921,1
41373,,145004550954,4
41374,item33,144002131945,3
41375,item53,300000293420,12
41376,item14,300000293502,2
41377,item45,145004144434,10
41378,item33,300000267804,4
41379,item8,144015156348,2
41380,item45,144010867883,6
41381,item20,141000005592,4
41382,,144003158600,40
41383,item8,145001997842,3
41384,item14,145010000868,1
41385,item34,145015978976,8
41386,item8,145011354119,6
41387,,145014416306,3
41388,,300000231250,1
41389,item30,300002053322,2
41390,item53,300002366314,2
41391,,145003992702,16
41392,item16,145011444087,7
41393,,145004363142,7
41394,,145004047373,5
41395,item33,300001361523,3
41396,item26,145009936507,1
41397,item3,145015716454,3
41398,item16,300000010581,3
41399,item45,144002495181,3
41400,item50,145007611907,2
41401,item2,300000019009,3
41402,,144002520160,1
41403,,300002346620,2
41404,item16,145010606303,8
41405,item14,145013934288,4
41406,item26,144014996137,1
41407,,144014356688,10
41408,item27,300000018322,3
41409,item8,300000029803,7
41410,item18,144003169884,2
41411,,300000133611,13
41412,,144004233676,14
41413,,145003076560,5
41414,item8,300000028516,5
41415,,300001636586,1
41416,item16,300001852431,4
41417,,145000446260,14
41418,item43,145015151202,6
41419,item18,300000116011,4
41420,item45,145004494272,3
41421,item7,300000583818,4
41422,item18,145014358419,4
41423,,144000022102,6
41424,item19,300000180426,3
41425,item37,144002792800,2
41426,item33,145014236418,3
41427,item21,144003392540,2
41428,item50,300002029076,1
41429,item26,145001615557,3
41430,item46,145002707134,3
41431,item16,144000393858,1
41432,item18,144014911633,2
41433,item41,300002417441,2
41434,,144006412746,14
41435,item20,145015007307,1
41436,,145014417350,2
41437,item26,144014357468,2
41438,item45,144014920236,1
41439,,145000482416,3
41440,item45,145015066505,4
41441,item2,300001212371,4
41442,,144010624645,11
41443,,300000355441,2
41444,,300000947301,2
41445,,300001984372,1
41446,item50,300002953237,3
41447,item33,300000613103,5
41448,item42,300001088204,2
41449,item45,145014245929,9
41450,item45,300000001519,1
41451,,144014012947,2
41452,item11,144001726544,14
41453,item54,300000131682,5
41454,item53,300000198978,8
41455,item45,300000007347,7
41456,item39,145006102809,3
41457,item26,300001316310,3
41458,item16,145014470611,12
41459,item8,300000289414,2
41460,item39,300001360853,3
41461,item49,144002780413,1
41462,,144001715142,20
41463,item7,300001630207,1
41464,item5,300001792982,5
41465,item8,145015054890,6
41466,item45,145003492843,10
41467,item34,300002771869,2
41468,item7,300000585893,6
41469,item8,145003535600,4
41470,item42,145015007310,3
41471,item5,300001767625,4
41472,,300001141343,1
41473,item39,300001369617,3
41474,item33,300001337698,5
41475,item26,144000008880,1
41476,item52,145003393716,1
41477,item33,145014917431,2
41478,item34,145015112383,1
41479,,145015573920,5
41480,item14,145002754962,7
41481,,145015008152,3
41482,item27,145014416664,6
41483,,300000542691,8
41484,item37,300002409796,4
41485,item33,300000037512,3
41486,item34,144015318532,6
41487,item45,145005033369,10
41488,item19,145005077887,3
41489,,145008429394,16
41490,item14,300000213924,1
41491,item45,300000883764,4
41492,item8,300001435518,2
41493,item51,145003492177,6
41494,item53,145004583451,7
41495,item7,300000072111,8
41496,item45,165003390603,1
41497,item8,145013362874,3
41498,item3,175000003986,5
41499,item25,300000185552,1
41500,item8,300000213769,4
41501,item45,144003169684,4
41502,item8,144002570757,3
41503,item45,144003392559,6
41504,,144000061164,12
41505,item16,145010934568,7
41506,item40,145014327049,4
41507,item14,145015538728,3
41508,item19,145015007841,5
41509,,144015155996,15
41510,item37,144015218914,3
41511,,300002286567,1
41512,item33,300001543470,1
41513,item16,145002490363,6
41514,item45,145003079699,6
41515,item14,300000332015,3
41516,item16,145010935885,7
41517,,145014351188,7
41518,item27,144010572299,2
41519,item42,145003493593,4
41520,item38,132003702109,3
41521,item18,145015084432,1
41522,item45,300000646773,5
41523,,300000755424,2
41524,item36,145015150516,3
41525,,145011964059,24
41526,item13,171000016238,3
41527,item26,300001403512,3
41528,item37,300001741695,1
41529,,144003744147,9
41530,,144000006953,4
41531,item53,145015559446,7
41532,item8,300000261942,2
41533,,145002875424,2
41534,item26,145004097801,1
41535,item9,144000389744,2
41536,item8,144011444270,3
41537,,300001353605,1
41538,item20,171000018835,2
41539,item17,144004091495,4
41540,item3,145001671527,6
41541,item14,145002120649,7
41542,item16,300000110400,6
41543,item25,300000166170,4
41544,,300000246598,2
41545,item26,300001470170,3
41546,,300002042831,5
41547,item8,174000018654,4
41548,item45,144000050268,3
41549,item27,145002387362,6
41550,item14,145015007051,3
41551,item6,145003781512,8
41552,item45,145006913120,6
41553,item39,145003485867,3
41554,,144001989196,2
41555,item53,145006777590,6
41556,item33,300000258541,4
41557,item27,144002129329,4
41558,,144002492177,4
41559,item37,158000036489,1
41560,item41,144000020200,1
41561,item27,144000041806,5
41562,item27,145002764770,4
41563,item16,145014260178,7
41564,item12,145008382751,5
41565,,300000548227,1
41566,item39,145003871697,1
41567,item33,145015152016,7
41568,item20,144004434419,1
41569,,158000007966,27
41570,,300000204821,16
41571,item11,144000389967,6
41572,item16,300000274071,1
41573,item33,145003784001,6
41574,item7,145003492908,4
41575,item45,144009901638,6
41576,item26,300001454340,3
41577,item20,144002029061,1
41578,item26,144000388538,2
41579,item29,145003806330,3
41580,item30,300001733294,3
41581,item45,300002910072,1
41582,item8,145004073965,2
41583,item26,300001082597,3
41584,,300000547872,3
41585,item16,144000041806,10
41586,item7,145015156332,9
41587,item3,145008363251,3
41588,,145008363251,6
41589,item40,145006806248,13
41590,,145007022152,16
41591,,145014358261,1
41592,item53,300002156529,2
41593,,300002265269,2
41594,item14,300002286622,1
41595,item53,144015066336,4
41596,item19,145015180618,3
41597,item14,145005025101,5
41598,item45,145005060792,7
41599,item16,145006777599,8
41600,item45,145006777937,3
41601,item26,145015077144,3
41602,item31,145015887822,3
41603,item28,145004352257,4
41604,item6,144003171061,3
41605,,145000115545,23
41606,,145015008410,5
41607,item18,171004274625,5
41608,item11,144000390267,8
41609,item16,149000037430,6
41610,item7,171011397852,2
41611,item53,300000173177,5
41612,item8,300000211884,4
41613,item8,300000271613,4
41614,item33,145006799063,2
41615,item34,300002979028,1
41616,item39,145003032868,2
41617,,144014962051,1
41618,item16,145004497930,5
41619,,145010454809,3
41620,item47,144002462743,2
41621,item43,165000022629,2
41622,item53,145004551435,9
41623,item17,300000137302,5
41624,item31,300000116797,2
41625,item2,145015565438,9
41626,item27,145002856774,4
41627,item52,144000204149,1
41628,,144003669853,9
41629,item26,144000022526,2
41630,item33,143000058826,3
41631,item37,144001812925,3
41632,item53,145015008577,6
41633,item33,300002038311,3
41634,item45,145004288645,3
41635,item26,300000268642,3
41636,item14,142004328254,1
41637,item33,145015150355,3
41638,item53,145015182756,4
41639,item37,145015787220,6
41640,item6,144000009374,9
41641,item53,145014248717,13
41642,item8,145006164293,3
41643,item33,145003924850,3
41644,,145015969820,4
41645,item43,159000005907,9
41646,item16,300000008621,6
41647,item14,145002872305,5
41648,item52,144000432208,7
41649,,300000010633,4
41650,,145003394528,6
41651,,144003393064,3
41652,item20,145002552974,4
41653,item5,300000735145,4
41654,,145003791482,3
41655,item42,145003477438,4
41656,,145015767211,2
41657,,144000130588,2
41658,,300000185033,2
41659,item18,300000741503,2
41660,item52,300000746025,1
41661,item8,300002483015,1
41662,item26,144008923585,3
41663,item51,145014358110,3
41664,,145014951743,3
41665,item33,144014359445,4
41666,item3,145000279134,1
41667,item19,144000000253,2
41668,item3,144011443949,4
41669,item16,145004487050,5
41670,item37,300002654234,3
41671,,300001340946,2
41672,,145015198890,5
41673,,145007607120,2
41674,item33,145007311237,7
41675,item33,300000178812,1
41676,,145002552974,6
41677,item41,300001368532,4
41678,item42,144000014784,2
41679,,145010429960,3
41680,item41,300000284766,4
41681,item39,300001353593,1
41682,,144007313010,29
41683,,300001399102,3
41684,item28,300002819225,4
41685,item39,300001256786,4
41686,,144000025160,3
41687,item45,300002719236,1
41688,item45,145004099360,1
41689,item2,300002139477,4
41690,,144015155912,7
41691,item24,145003506171,3
41692,item53,145002990963,13
41693,item6,144000060800,9
41694,item3,144000079508,4
41695,item45,145003479523,7
41696,item14,300002274979,1
41697,item18,300000748232,2
41698,item2,145006783493,6
41699,item37,145004419428,1
41700,,145005547696,1
41701,item16,145010448805,10
41702,item27,145010628028,6
41703,item8,145007018119,4
41704,item8,145004488735,2
41705,,145011980584,12
41706,item40,136014340920,3
41707,item3,145004276338,1
41708,item16,145015151830,7
41709,,143000001721,8
41710,item3,300000004657,3
41711,item27,144015601996,1
41712,item6,144000007206,9
41713,item45,145003394616,9
41714,item3,144000061381,2
41715,item14,145003504781,1
41716,item42,145015155338,4
41717,item37,300002821531,1
41718,item45,145014995141,3
41719,item20,144010617160,2
41720,item2,143004037465,9
41721,item7,300000541668,4
41722,item45,145015152551,3
41723,item16,145010934662,9
41724,item40,300002463602,2
41725,item11,145001681453,5
41726,,145002503821,3
41727,item30,145003800008,2
41728,item33,145015280298,4
41729,item3,145003776807,3
41730,item7,145015007970,4
41731,,144015002815,2
41732,item31,300000771760,5
41733,item6,300000374307,2
41734,item53,145010934931,13
41735,item16,145014124395,10
41736,,145007589694,2
41737,item39,300001422010,3
41738,,300000348151,3
41739,item8,300000365625,3
41740,item3,145014359292,1
41741,item29,144009223411,1
41742,item31,300000805112,1
41743,item20,300001143514,1
41744,,300000368322,1
41745,item53,145001596390,3
41746,item7,300002668210,1
41747,item53,300001317128,8
41748,,300000005522,22
41749,item42,300000202155,3
41750,,300000325492,2
41751,item39,145003034937,2
41752,item26,145001560511,2
41753,item8,145003060285,3
41754,item8,144014950020,2
41755,item14,145003070621,3
41756,item33,300002263437,1
41757,item17,145002413935,2
41758,item18,145004385508,3
41759,,300001317604,6
41760,item45,300001455710,3
41761,item33,300000000906,11
41762,item45,144013937333,3
41763,,175000033222,3
41764,,144004091483,3
41765,item21,144014335604,2
41766,item8,300002411956,1
41767,item7,144009173891,2
41768,item14,300000387131,2
41769,item7,300000411078,2
41770,item41,300001350268,1
41771,item27,145001683379,2
41772,item45,145014359922,4
41773,item8,145015152490,3
41774,item28,143002573120,2
41775,,300000005550,11
41776,item45,300000619338,6
41777,item12,300001106618,3
41778,,144002018984,6
41779,item16,145014940574,5
41780,item16,145014113377,3
41781,item18,145003375945,1
41782,,145003465116,3
41783,item48,300000956804,1
41784,item8,145003178582,3
41785,item18,144004227374,4
41786,item33,145004500205,2
41787,item42,174000017712,1
41788,item16,144000207506,3
41789,item27,165003523810,2
41790,item33,300000009933,2
41791,item8,300000162112,8
41792,item33,300001166211,3
41793,item42,145002389640,5
41794,item27,144002932946,4
41795,item16,300000195778,4
41796,item2,145005452063,5
41797,item8,145014417503,4
41798,item26,300001365962,3
41799,item33,300001366408,3
41800,item19,144014023050,2
41801,item43,145000546333,2
41802,item8,300000652266,1
41803,,300000950319,5
41804,item3,144015188361,5
41805,,300001214877,1
41806,item27,145004093628,5
41807,,145006409360,1
41808,item27,144003066080,2
41809,item41,144003691128,3
41810,item53,144003921113,1
41811,item8,300000108678,5
41812,item40,300001382672,2
41813,,145000250184,3
41814,item11,300002638294,2
41815,item19,145014573120,2
41816,item40,144015584586,1
41817,item14,145004565868,3
41818,,145015163122,30
41819,,145015233774,11
41820,item16,145015315374,7
41821,item3,165000001171,3
41822,item27,144000056634,4
41823,item27,300000049719,2
41824,item11,144013363154,4
41825,item26,300001115443,3
41826,item27,174000003352,3
41827,item53,300000151684,2
41828,item8,144000001137,1
41829,item37,144000008000,3
41830,item45,144002931444,4
41831,,145002761929,9
41832,item26,300001303051,4
41833,,300002117216,5
41834,item8,300002265269,1
41835,item40,145004318476,9
41836,item11,300001393582,10
41837,item8,300002071572,2
41838,item16,145004479189,8
41839,item3,144000023962,4
41840,,144002495865,3
41841,item33,300000249066,4
41842,item41,300000292359,7
41843,item53,300002181459,3
41844,item37,300002818072,1
41845,item19,145014358578,4
41846,item31,300000199108,2
41847,item3,144014171916,2
41848,item51,300000030618,9
41849,,300000104527,5
41850,,144006809470,6
41851,item18,300000106643,2
41852,,144003055636,3
41853,item24,145007568491,1
41854,item8,144000011199,2
41855,item17,300000117089,3
41856,item53,300001215227,6
41857,item45,300000948585,1
41858,item3,300002011864,2
41859,item27,145007568029,4
41860,item3,144002234424,4
41861,item16,145014911377,3
41862,,144015007298,6
41863,item20,300000085717,1
41864,,300000935800,19
41865,,144014113402,7
41866,item20,145015162984,2
41867,item45,145005749723,4
41868,,145007016951,4
41869,,144004418536,3
41870,item7,300000508263,2
41871,,300001241557,4
41872,item33,300001319166,4
41873,item45,145001729903,4
41874,item31,144006350981,3
41875,item53,142000012071,9
41876,item27,145002038409,2
41877,,144004246596,3
41878,item14,144006156706,2
41879,item26,145014416018,3
41880,item37,144003611709,6
41881,,300000288457,1
41882,item18,144009184720,4
41883,item7,300001631326,4
41884,item14,145004232335,3
41885,item25,145004919954,1
41886,item8,162015235667,1
41887,item18,300000176904,2
41888,item8,300000356527,1
41889,item53,145003207286,14
41890,item16,144002879285,1
41891,,145011963718,12
41892,item43,300001624371,5
41893,item53,145015313151,9
41894,item53,300002413517,2
41895,item42,145003853595,3
41896,item26,145003853595,4
41897,item3,144006357146,4
41898,,144000050367,14
41899,,300000010581,9
41900,item7,300001639920,4
41901,item8,145002505769,2
41902,item8,300000167648,4
41903,item13,144002090582,2
41904,item8,174000017856,3
41905,item31,144003313314,2
41906,,145005794952,3
41907,,145015008019,2
41908,item53,145014936984,4
41909,item53,145014358095,14
41910,item6,144000035231,9
41911,item20,145003753488,2
41912,item45,300001175767,4
41913,item6,300001328291,4
41914,item26,300001397111,3
41915,item40,145002357784,3
41916,,145003174277,4
41917,,144002086212,6
41918,,300001045242,2
41919,item52,174000008224,5
41920,,145003032453,14
41921,item33,300002469023,2
41922,item42,145003435865,3
41923,item33,145015150568,3
41924,item39,300001215332,4
41925,item33,145002348371,8
41926,item53,300000031504,10
41927,item51,300000149661,5
41928,item16,145015275992,6
41929,item45,145010635586,4
41930,item7,300002686176,2
41931,item17,144006039220,4
41932,item8,145003164673,5
41933,,144006136992,9
41934,item40,300000262529,1
41935,,144002371447,9
41936,item45,300001272508,4
41937,item45,145004007520,10
41938,item18,144003777578,1
41939,,145010606386,7
41940,item11,144014959905,1
41941,item3,144015164152,4
41942,,144015275363,5
41943,item45,145002779010,2
41944,item45,145015190514,1
41945,,145002914548,9
41946,item45,144001693246,2
41947,item14,145000412801,4
41948,,145001774321,1
41949,item6,144011980225,3
41950,,300001168170,1
41951,item16,144011395737,10
41952,item13,144007313290,2
41953,,145015713398,1
41954,,300000947133,5
41955,item8,300001424187,1
41956,item33,144014358009,4
41957,,145001580940,3
41958,item14,300002267674,2
41959,item8,144010627909,2
41960,,144000393189,11
41961,,144002397782,3
41962,item21,144002781347,2
41963,,144001983116,2
41964,item44,300000829844,3
41965,item26,145015006767,12
41966,item2,143000004893,6
41967,item33,145015188458,4
41968,,144003219525,10
41969,item18,145008925864,4
41970,item7,145015788452,6
41971,item34,300001079231,1
41972,,300002640377,3
41973,item26,155003116294,2
41974,item16,300002930528,1
41975,item26,146000020204,3
41976,item48,145014085065,1
41977,item8,300000416047,3
41978,item16,145014359906,10
41979,item26,144000002000,1
41980,item45,145015007984,5
41981,,144003534805,9
41982,item8,145014124332,1
41983,item8,145014357177,1
41984,,300000265806,2
41985,,300000107173,24
41986,item53,300000904825,2
41987,item13,300000116003,1
41988,item37,145015107565,1
41989,item33,145014920741,4
41990,item14,145015151440,4
41991,item45,145007557871,7
41992,item33,145007279054,1
41993,item45,145014505307,12
41994,,144000006776,17
41995,item33,300000104923,2
41996,item54,300000118001,3
41997,item26,145014358844,4
41998,item42,300001086771,3
41999,,145014799006,38
42000,item6,144000157061,3
42001,,300002295454,3
42002,item8,143000000413,3
42003,item12,300001531245,2
42004,item45,145003176515,2
42005,item18,133000011275,5
42006,,145001774400,4
42007,,144002190215,3
42008,,300000774157,2
42009,item40,145014799474,5
42010,,145015605050,1
42011,item16,145002192517,2
42012,item18,300002298775,1
42013,item43,300002638508,2
42014,item8,145004583526,4
42015,item45,300001973310,4
42016,item16,300000035027,5
42017,,300000890882,5
42018,,300000303973,1
42019,item45,300000097212,1
42020,item13,144002570833,2
42021,item45,145003783748,8
42022,,145002360917,7
42023,item3,144002570843,4
42024,item8,300000009970,4
42025,item40,144001588425,6
42026,item53,145013951431,12
42027,item40,145013365510,3
42028,item18,145003770130,2
42029,,300002056938,2
42030,item14,171000004551,5
42031,,300002189501,1
42032,item27,145006938892,7
42033,item33,144000007553,6
42034,,300001345417,4
42035,item11,145014253029,3
42036,,145015692874,7
42037,item16,300000024409,8
42038,item45,144000006105,4
42039,item18,144000015098,5
42040,,144003171179,6
42041,item27,144000000047,1
42042,item8,142000003757,1
42043,,300002305510,2
42044,item45,144014356364,5
42045,item6,145001651657,5
42046,item37,145002036865,2
42047,item18,144000026485,4
42048,item37,300002342327,5
42049,,300000537123,2
42050,,144003872774,7
42051,item40,300000325347,4
42052,,300000420787,4
42053,item42,300001061181,3
42054,item32,300001108697,3
42055,item26,300001281465,3
42056,,300001477362,1
42057,,300001851501,3
42058,item53,145004026276,4
42059,item26,174000016117,1
42060,item7,144003170503,2
42061,item45,145014911358,6
42062,item38,300000113413,3
42063,item6,144000140188,2
42064,item53,300000959165,4
42065,item17,300001586752,1
42066,item41,300000605493,6
42067,,300000015511,6
42068,item26,300001008817,3
42069,,145002362112,6
42070,,144000391347,6
42071,item33,300002188613,2
42072,item7,300000544122,4
42073,,300002398418,3
42074,item17,144014960124,2
42075,item33,300001275322,6
42076,,300000056711,3
42077,,145000145057,3
42078,item45,145001748534,10
42079,item26,300001272528,3
42080,item3,300002270998,1
42081,item42,145006932175,3
42082,item45,145014799477,3
42083,,144000432208,10
42084,,144001529092,4
42085,,144003267795,2
42086,item37,300002802213,1
42087,item20,144003534806,1
42088,item45,145005803769,5
42089,,145003770130,20
42090,,300001639716,4
42091,item16,300001216959,7
42092,item52,300000827319,3
42093,item8,144014304712,2
42094,item36,144015189491,5
42095,,145004518068,8
42096,item3,144014337961,1
42097,item8,132000037921,1
42098,,144000049219,13
42099,item3,144003662561,1
42100,item19,144002412325,6
42101,item18,145003175303,2
42102,,300001395284,6
42103,item45,144000259003,6
42104,item16,144000264323,2
42105,item3,145000447889,2
42106,item45,145000320958,7
42107,item16,145004583129,10
42108,item48,145015155220,1
42109,item7,145003999709,1
42110,item8,145015149152,4
42111,item7,300000182005,4
42112,,144000027435,3
42113,item8,145014146047,3
42114,,145014969028,1
42115,item3,144015750952,2
42116,item11,144000105216,9
42117,,144002766075,2
42118,,145004098842,3
42119,,300001631470,1
42120,item6,144009965729,12
42121,item32,145004919193,1
42122,item3,145006343700,3
42123,,144014366874,3
42124,item40,145015009018,2
42125,item27,300002157532,1
42126,item7,300001131835,2
42127,,145014592360,5
42128,item19,145014592360,6
42129,,145014939365,1
42130,,300001103356,2
42131,item18,144011977074,3
42132,,144013934253,1
42133,,144015156301,4
42134,item33,300001452209,1
42135,,300000005143,8
42136,item16,300000009248,3
42137,item3,145015001461,3
42138,item53,145015008945,4
42139,,300002365019,1
42140,item44,144014911872,2
42141,,144014470434,2
42142,,144014357026,1
42143,item20,144002953553,2
42144,,145004352961,3
42145,,144015175153,6
42146,item33,144011954715,4
42147,,144014358556,5
42148,,145002111422,3
42149,item16,145014800545,3
42150,item46,300001250489,3
42151,item39,300000387131,3
42152,item54,300000339537,1
42153,item27,144000069522,6
42154,item6,145014911708,10
42155,item7,300001381029,8
42156,item45,143006168261,3
42157,item26,300000522310,4
42158,,145003639007,9
42159,item16,145004514379,10
42160,item3,144001561992,2
42161,item8,143000032760,3
42162,item18,144000044988,3
42163,item45,300000012228,3
42164,,300000847633,4
42165,item53,145015039384,7
42166,item7,145003998749,4
42167,item27,144013982918,3
42168,item13,145014334920,2
42169,item14,145015592683,5
42170,item33,300001352748,3
42171,,300002482654,1
42172,item33,300001344875,5
42173,item54,144015164303,2
42174,,145014416167,4
42175,item18,144000022409,3
42176,item20,300000023153,3
42177,,144003686505,7
42178,,300002297080,5
42179,,300002252260,1
42180,item6,300000367070,8
42181,item14,300000438971,1
42182,item26,300000022608,3
42183,item33,144003392559,6
42184,item21,144010659545,2
42185,item33,144001620238,1
42186,item33,145003396330,3
42187,,145002418837,5
42188,item26,145014416711,4
42189,,144000139437,2
42190,item13,144000052307,2
42191,item36,300000180006,3
42192,item18,144001576221,6
42193,item45,300000334642,1
42194,,300000384281,1
42195,,300001699500,2
42196,item45,145003491943,7
42197,item33,300000388880,3
42198,,145003178583,5
42199,item53,142000014090,4
42200,,145004103810,2
42201,item19,300000180762,3
42202,item19,300001103887,2
42203,,144000039713,5
42204,item6,144015025304,8
42205,,145007311276,8
42206,,144000000103,14
42207,item3,144000000103,5
42208,,145015008183,6
42209,item19,300000150786,2
42210,item13,144003587027,2
42211,item3,144001723403,2
42212,item11,144000258454,14
42213,item18,145003753686,4
42214,item37,300002717550,1
42215,item26,144015066486,2
42216,item18,145002706332,3
42217,item16,145015288673,6
42218,,144000018351,15
42219,item24,300000239149,4
42220,item3,145004568329,2
